[2025-04-04 20:44:07] ID: 1, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.238, Ports: [1 753 367], Software: OpenSSH, OS: Ubuntu 20.04
[2025-04-04 20:44:09] ID: 1696, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.236, Ports: [60 743 41 599 435 800 0], Software: PHP, OS: Ubuntu 20.04
[2025-04-04 20:44:09] ID: 1697, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.3, Ports: [56 171 614 80], Software: OpenSSH, OS: Ubuntu 20.04
[2025-04-04 20:44:09] ID: 1698, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.179, Ports: [50 155 265 837 131 200 0], Software: OpenSSH, OS: Windows Server 2019
[2025-04-04 20:44:09] ID: 1699, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.99, Ports: [547 612 329 401 371], Software: Apache, OS: CentOS 7
[2025-04-04 20:44:09] ID: 1700, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.199, Ports: [569 468 477 615 715 0], Software: Apache, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:09] ID: 1701, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.144, Ports: [7882], Software: PHP, OS: Debian 11
[2025-04-04 20:44:09] ID: 1702, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.219, Ports: [103], Software: PHP, OS: Debian 11
[2025-04-04 20:44:09] ID: 1703, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.157, Ports: [599 395 138 403], Software: Nginx, OS: Debian 11
[2025-04-04 20:44:09] ID: 1704, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.171, Ports: [7 39 256 122], Software: Nginx, OS: Ubuntu 20.04
[2025-04-04 20:44:09] ID: 1705, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.72, Ports: [75 714 720 511 720 500 0], Software: PHP, OS: Debian 11
[2025-04-04 20:44:09] ID: 1706, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.81, Ports: [95 682 755], Software: OpenSSH, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:09] ID: 1707, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.147, Ports: [901 546 337 267 464], Software: PostgreSQL, OS: Windows Server 2019
[2025-04-04 20:44:09] ID: 1708, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.219, Ports: [483 651 978 591], Software: OpenSSH, OS: CentOS 7
[2025-04-04 20:44:09] ID: 1709, Type: Malware Infection, Severity: High, Status: Active, IP: 192.168.1.144, Ports: [43 524 252], Software: PHP, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:09] ID: 1710, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.251, Ports: [509 410 377 411 800], Software: Nginx, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:09] ID: 1711, Type: Malware Infection, Severity: Medium, Status: Investigating, IP: 192.168.1.69, Ports: [45 755 949 783 993 300 0], Software: Apache, OS: Ubuntu 20.04
[2025-04-04 20:44:09] ID: 1712, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.20, Ports: [77 231 261 645], Software: Node.js, OS: Debian 11
[2025-04-04 20:44:09] ID: 1713, Type: Malware Infection, Severity: High, Status: Active, IP: 192.168.1.95, Ports: [919 422 221 505], Software: PostgreSQL, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:09] ID: 1714, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.126, Ports: [998 972], Software: PostgreSQL, OS: Windows Server 2019
[2025-04-04 20:44:09] ID: 1715, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.68, Ports: [444 840 449 629], Software: PostgreSQL, OS: Windows Server 2019
[2025-04-04 20:44:09] ID: 1716, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.217, Ports: [1 727 670 286 961 740 0], Software: OpenSSH, OS: Windows Server 2019
[2025-04-04 20:44:09] ID: 1717, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.202, Ports: [3509], Software: OpenSSH, OS: Debian 11
[2025-04-04 20:44:09] ID: 1718, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.204, Ports: [98 445 503], Software: OpenSSH, OS: Ubuntu 20.04
[2025-04-04 20:44:09] ID: 1719, Type: Malware Infection, Severity: Low, Status: Resolved, IP: 192.168.1.184, Ports: [842 698 498 649 518], Software: Apache, OS: Debian 11
[2025-04-04 20:44:09] ID: 1720, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.227, Ports: [6 876 599 236 676 140], Software: PHP, OS: Debian 11
[2025-04-04 20:44:09] ID: 1721, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.98, Ports: [9 915 784 538 694 970], Software: Node.js, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:09] ID: 1722, Type: Malware Infection, Severity: Medium, Status: Investigating, IP: 192.168.1.192, Ports: [39 497 255], Software: Apache, OS: Ubuntu 20.04
[2025-04-04 20:44:09] ID: 1723, Type: Malware Infection, Severity: Medium, Status: Investigating, IP: 192.168.1.207, Ports: [6977], Software: PHP, OS: CentOS 7
[2025-04-04 20:44:09] ID: 1724, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.180, Ports: [8268], Software: Apache, OS: Debian 11
[2025-04-04 20:44:09] ID: 1725, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.18, Ports: [912], Software: OpenSSH, OS: Debian 11
[2025-04-04 20:44:09] ID: 1726, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.223, Ports: [1 599 663 765 274 830 0], Software: Node.js, OS: Windows Server 2019
[2025-04-04 20:44:09] ID: 1727, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.66, Ports: [235 838 728 526 584 0], Software: PHP, OS: Debian 11
[2025-04-04 20:44:09] ID: 1728, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.232, Ports: [433 335 933 624 350], Software: Node.js, OS: CentOS 7
[2025-04-04 20:44:09] ID: 1729, Type: Malware Infection, Severity: Medium, Status: Investigating, IP: 192.168.1.161, Ports: [12 745 824 450 288 300 0], Software: Nginx, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:09] ID: 1730, Type: Malware Infection, Severity: Medium, Status: Investigating, IP: 192.168.1.12, Ports: [4884 71 6324 7649 8129], Software: MySQL, OS: Ubuntu 20.04
[2025-04-04 20:44:09] ID: 1731, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.218, Ports: [929], Software: Apache, OS: Ubuntu 20.04
[2025-04-04 20:44:09] ID: 1732, Type: Malware Infection, Severity: Low, Status: Resolved, IP: 192.168.1.107, Ports: [4 674 913 619 307 760], Software: Nginx, OS: Ubuntu 20.04
[2025-04-04 20:44:09] ID: 1733, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.217, Ports: [65 455 678], Software: Apache, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:09] ID: 1734, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.24, Ports: [33 954 429], Software: PHP, OS: Windows Server 2019
[2025-04-04 20:44:09] ID: 1735, Type: Malware Infection, Severity: Medium, Status: Investigating, IP: 192.168.1.12, Ports: [218 523 602 468], Software: Nginx, OS: Windows Server 2019
[2025-04-04 20:44:09] ID: 1736, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.108, Ports: [30 915 588], Software: PostgreSQL, OS: Debian 11
[2025-04-04 20:44:09] ID: 1737, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.114, Ports: [74 992 644 935 221 700 0], Software: OpenSSH, OS: Debian 11
[2025-04-04 20:44:09] ID: 1738, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.51, Ports: [10 779 861 723], Software: MySQL, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:09] ID: 1739, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.153, Ports: [961 951 769 52 188 0], Software: MySQL, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:09] ID: 1740, Type: Malware Infection, Severity: Medium, Status: Investigating, IP: 192.168.1.96, Ports: [887 80 223 983], Software: Node.js, OS: Ubuntu 20.04
[2025-04-04 20:44:09] ID: 1741, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.154, Ports: [598 229 471 707 598], Software: Apache, OS: Ubuntu 20.04
[2025-04-04 20:44:09] ID: 1742, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.16, Ports: [433], Software: Apache, OS: Ubuntu 20.04
[2025-04-04 20:44:09] ID: 1743, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.181, Ports: [828 443 917 399 132], Software: PHP, OS: Debian 11
[2025-04-04 20:44:09] ID: 1744, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.102, Ports: [87 552 396], Software: Node.js, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:09] ID: 1745, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.25, Ports: [636 160 931 620], Software: OpenSSH, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:09] ID: 1746, Type: Malware Infection, Severity: Low, Status: Resolved, IP: 192.168.1.185, Ports: [67 547 402 682 698 300 0], Software: Nginx, OS: Debian 11
[2025-04-04 20:44:09] ID: 1747, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.160, Ports: [5181], Software: PostgreSQL, OS: Debian 11
[2025-04-04 20:44:09] ID: 1748, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.222, Ports: [97 286 507], Software: OpenSSH, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:09] ID: 1749, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.23, Ports: [7161], Software: MySQL, OS: Ubuntu 20.04
[2025-04-04 20:44:09] ID: 1750, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.133, Ports: [4513], Software: PHP, OS: CentOS 7
[2025-04-04 20:44:09] ID: 1751, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.73, Ports: [3 688 891 573 889 750], Software: MySQL, OS: CentOS 7
[2025-04-04 20:44:09] ID: 1752, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.132, Ports: [656 327 931 832 735 0], Software: Node.js, OS: Debian 11
[2025-04-04 20:44:09] ID: 1753, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.240, Ports: [1 479 282 849 924 70], Software: Nginx, OS: Windows Server 2019
[2025-04-04 20:44:09] ID: 1754, Type: Malware Infection, Severity: High, Status: Active, IP: 192.168.1.61, Ports: [8 340 622], Software: Apache, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:09] ID: 1755, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.217, Ports: [50 615 646], Software: MySQL, OS: Windows Server 2019
[2025-04-04 20:44:09] ID: 1756, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.176, Ports: [149 125 216 691], Software: Node.js, OS: CentOS 7
[2025-04-04 20:44:09] ID: 1757, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.171, Ports: [7 830 239 69 540 710 0], Software: PostgreSQL, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:09] ID: 1758, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.68, Ports: [225], Software: Nginx, OS: Ubuntu 20.04
[2025-04-04 20:44:09] ID: 1759, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.222, Ports: [689 898 778 929], Software: PHP, OS: Ubuntu 20.04
[2025-04-04 20:44:09] ID: 1760, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.131, Ports: [89 974 950], Software: MySQL, OS: CentOS 7
[2025-04-04 20:44:09] ID: 1761, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.153, Ports: [8197], Software: Nginx, OS: Windows Server 2019
[2025-04-04 20:44:09] ID: 1762, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.246, Ports: [1170], Software: Node.js, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:09] ID: 1763, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.182, Ports: [28 592 690], Software: OpenSSH, OS: Windows Server 2019
[2025-04-04 20:44:09] ID: 1764, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.136, Ports: [93 782 446], Software: PHP, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:09] ID: 1765, Type: Malware Infection, Severity: Low, Status: Resolved, IP: 192.168.1.82, Ports: [997], Software: Nginx, OS: Debian 11
[2025-04-04 20:44:09] ID: 1766, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.241, Ports: [7 957 569 794 375 250 0], Software: Apache, OS: Ubuntu 20.04
[2025-04-04 20:44:09] ID: 1767, Type: Malware Infection, Severity: Low, Status: Resolved, IP: 192.168.1.143, Ports: [93 417 826 612], Software: Node.js, OS: Debian 11
[2025-04-04 20:44:09] ID: 1768, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.9, Ports: [39 757 888 873 84 300 0], Software: OpenSSH, OS: CentOS 7
[2025-04-04 20:44:09] ID: 1769, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.218, Ports: [844 698 634 215], Software: MySQL, OS: CentOS 7
[2025-04-04 20:44:09] ID: 1770, Type: Malware Infection, Severity: High, Status: Active, IP: 192.168.1.89, Ports: [58 813 626], Software: Nginx, OS: Windows Server 2019
[2025-04-04 20:44:09] ID: 1771, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.74, Ports: [1 301 497 395 984 940], Software: OpenSSH, OS: CentOS 7
[2025-04-04 20:44:09] ID: 1772, Type: Malware Infection, Severity: High, Status: Active, IP: 192.168.1.240, Ports: [9248], Software: MySQL, OS: Windows Server 2019
[2025-04-04 20:44:09] ID: 1773, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.66, Ports: [364], Software: OpenSSH, OS: Debian 11
[2025-04-04 20:44:09] ID: 1774, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.245, Ports: [48 999 535], Software: Apache, OS: Ubuntu 20.04
[2025-04-04 20:44:09] ID: 1775, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.130, Ports: [29 694 619], Software: Nginx, OS: CentOS 7
[2025-04-04 20:44:09] ID: 1776, Type: Malware Infection, Severity: High, Status: Active, IP: 192.168.1.57, Ports: [75 94 135], Software: OpenSSH, OS: Debian 11
[2025-04-04 20:44:09] ID: 1777, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.35, Ports: [6 929 288 299 12 420], Software: PHP, OS: Ubuntu 20.04
[2025-04-04 20:44:09] ID: 1778, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.186, Ports: [9373], Software: OpenSSH, OS: Windows Server 2019
[2025-04-04 20:44:09] ID: 1779, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.101, Ports: [5478], Software: OpenSSH, OS: Ubuntu 20.04
[2025-04-04 20:44:09] ID: 1780, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.23, Ports: [39 239 757 529 2 400], Software: Apache, OS: Windows Server 2019
[2025-04-04 20:44:09] ID: 1781, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.200, Ports: [12 738 997], Software: Apache, OS: Windows Server 2019
[2025-04-04 20:44:09] ID: 1782, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.54, Ports: [93 629 758 262], Software: Node.js, OS: Ubuntu 20.04
[2025-04-04 20:44:09] ID: 1783, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.137, Ports: [7370], Software: Node.js, OS: Ubuntu 20.04
[2025-04-04 20:44:09] ID: 1784, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.190, Ports: [221 832 455 715 815], Software: Node.js, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:09] ID: 1785, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.121, Ports: [19 283 282 610], Software: PHP, OS: Ubuntu 20.04
[2025-04-04 20:44:09] ID: 1786, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.149, Ports: [5 933 985 191 395 840], Software: Nginx, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:09] ID: 1787, Type: Malware Infection, Severity: Low, Status: Resolved, IP: 192.168.1.36, Ports: [142 389 963 519], Software: Node.js, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:09] ID: 1788, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.140, Ports: [7 21 292 122 385 550], Software: OpenSSH, OS: CentOS 7
[2025-04-04 20:44:09] ID: 1789, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.31, Ports: [872 897 149 601], Software: OpenSSH, OS: CentOS 7
[2025-04-04 20:44:09] ID: 1790, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.17, Ports: [33 132 632], Software: MySQL, OS: Windows Server 2019
[2025-04-04 20:44:09] ID: 1791, Type: Malware Infection, Severity: Low, Status: Resolved, IP: 192.168.1.221, Ports: [69 156 555], Software: PHP, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:09] ID: 1792, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.207, Ports: [9893], Software: Node.js, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:09] ID: 1793, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.216, Ports: [622 572 764 681], Software: Apache, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:09] ID: 1794, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.191, Ports: [76 696 683 899 643 800 0], Software: OpenSSH, OS: Debian 11
[2025-04-04 20:44:09] ID: 1795, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.61, Ports: [891 243 348 685], Software: OpenSSH, OS: CentOS 7
[2025-04-04 20:44:09] ID: 1796, Type: Malware Infection, Severity: Medium, Status: Investigating, IP: 192.168.1.41, Ports: [5 187 204 784 917 180], Software: Node.js, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:09] ID: 1797, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.94, Ports: [9256 82 2691 7805 6026], Software: Apache, OS: Debian 11
[2025-04-04 20:44:09] ID: 1798, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.138, Ports: [3145], Software: Nginx, OS: CentOS 7
[2025-04-04 20:44:09] ID: 1799, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.108, Ports: [1 894 216 622 549 970], Software: PHP, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:09] ID: 1800, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.103, Ports: [7 489 706 957 109 930], Software: OpenSSH, OS: Ubuntu 20.04
[2025-04-04 20:44:09] ID: 1801, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.84, Ports: [312 231 660 62 833 0], Software: Nginx, OS: CentOS 7
[2025-04-04 20:44:09] ID: 1802, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.248, Ports: [7 450 434 770 295 500], Software: Node.js, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:09] ID: 1803, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.45, Ports: [63 596 421], Software: OpenSSH, OS: CentOS 7
[2025-04-04 20:44:09] ID: 1804, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.53, Ports: [4 660 885 261 977 250], Software: Apache, OS: CentOS 7
[2025-04-04 20:44:09] ID: 1805, Type: Malware Infection, Severity: High, Status: Active, IP: 192.168.1.56, Ports: [5749], Software: OpenSSH, OS: CentOS 7
[2025-04-04 20:44:09] ID: 1806, Type: Malware Infection, Severity: Medium, Status: Investigating, IP: 192.168.1.130, Ports: [39 106 520], Software: Nginx, OS: Ubuntu 20.04
[2025-04-04 20:44:09] ID: 1807, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.214, Ports: [47 352 682 939 391 700 0], Software: PostgreSQL, OS: Debian 11
[2025-04-04 20:44:09] ID: 1808, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.159, Ports: [6957], Software: MySQL, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:09] ID: 1809, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.189, Ports: [999 472 513 235 936], Software: PHP, OS: CentOS 7
[2025-04-04 20:44:09] ID: 1810, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.172, Ports: [223 95 543 131], Software: OpenSSH, OS: Debian 11
[2025-04-04 20:44:09] ID: 1811, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.25, Ports: [67 868 105], Software: OpenSSH, OS: Ubuntu 20.04
[2025-04-04 20:44:09] ID: 1812, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.192, Ports: [66 627 778 197], Software: PostgreSQL, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:09] ID: 1813, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.62, Ports: [120 279 139 173], Software: OpenSSH, OS: CentOS 7
[2025-04-04 20:44:09] ID: 1814, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.45, Ports: [96 96 556], Software: PHP, OS: CentOS 7
[2025-04-04 20:44:09] ID: 1815, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.144, Ports: [3723], Software: PHP, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:09] ID: 1816, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.114, Ports: [475 246 522 102], Software: OpenSSH, OS: Ubuntu 20.04
[2025-04-04 20:44:09] ID: 1817, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.249, Ports: [1 930 445 321 978 920 0], Software: Node.js, OS: CentOS 7
[2025-04-04 20:44:09] ID: 1818, Type: Malware Infection, Severity: Low, Status: Resolved, IP: 192.168.1.87, Ports: [67 323 480], Software: Apache, OS: Debian 11
[2025-04-04 20:44:09] ID: 1819, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.228, Ports: [224 918 571 667], Software: Apache, OS: Ubuntu 20.04
[2025-04-04 20:44:09] ID: 1820, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.134, Ports: [9866 3233 49 2741], Software: Apache, OS: CentOS 7
[2025-04-04 20:44:09] ID: 1821, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.232, Ports: [524 495 49 128], Software: Node.js, OS: Windows Server 2019
[2025-04-04 20:44:09] ID: 1822, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.43, Ports: [75 87 755 610 381], Software: OpenSSH, OS: Debian 11
[2025-04-04 20:44:09] ID: 1823, Type: Malware Infection, Severity: Medium, Status: Investigating, IP: 192.168.1.139, Ports: [4686], Software: Nginx, OS: Ubuntu 20.04
[2025-04-04 20:44:09] ID: 1824, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.149, Ports: [767 192 572 916], Software: Nginx, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:09] ID: 1825, Type: Malware Infection, Severity: Medium, Status: Investigating, IP: 192.168.1.61, Ports: [414 781 435 411 486], Software: PostgreSQL, OS: Debian 11
[2025-04-04 20:44:09] ID: 1826, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.160, Ports: [600 760 833 234], Software: PostgreSQL, OS: Debian 11
[2025-04-04 20:44:09] ID: 1827, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.96, Ports: [39 616 89], Software: OpenSSH, OS: Windows Server 2019
[2025-04-04 20:44:09] ID: 1828, Type: Malware Infection, Severity: Low, Status: Resolved, IP: 192.168.1.143, Ports: [10 298 655 595], Software: Nginx, OS: Debian 11
[2025-04-04 20:44:09] ID: 1829, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.189, Ports: [28 342 196 359 762 500 0], Software: Node.js, OS: CentOS 7
[2025-04-04 20:44:09] ID: 1830, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.110, Ports: [7698], Software: PostgreSQL, OS: CentOS 7
[2025-04-04 20:44:09] ID: 1831, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.111, Ports: [487 113 495 870], Software: PostgreSQL, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:09] ID: 1832, Type: Malware Infection, Severity: High, Status: Active, IP: 192.168.1.156, Ports: [767 719 711 977 602], Software: MySQL, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:09] ID: 1833, Type: Malware Infection, Severity: Low, Status: Resolved, IP: 192.168.1.37, Ports: [224 599 583 961], Software: MySQL, OS: Ubuntu 20.04
[2025-04-04 20:44:09] ID: 1834, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.188, Ports: [6381], Software: PostgreSQL, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:09] ID: 1835, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.174, Ports: [4650], Software: Apache, OS: Windows Server 2019
[2025-04-04 20:44:09] ID: 1836, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.153, Ports: [113 178 114 915], Software: Node.js, OS: CentOS 7
[2025-04-04 20:44:09] ID: 1837, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.99, Ports: [222 271 628 370], Software: MySQL, OS: Ubuntu 20.04
[2025-04-04 20:44:09] ID: 1838, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.72, Ports: [400 775 132 336 846], Software: PHP, OS: Windows Server 2019
[2025-04-04 20:44:09] ID: 1839, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.131, Ports: [403 253 66 765], Software: PHP, OS: CentOS 7
[2025-04-04 20:44:09] ID: 1840, Type: Malware Infection, Severity: Medium, Status: Investigating, IP: 192.168.1.147, Ports: [32 718 447], Software: PostgreSQL, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:09] ID: 1841, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.58, Ports: [2811], Software: PHP, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:09] ID: 1842, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.147, Ports: [83 142 697 635], Software: PHP, OS: Debian 11
[2025-04-04 20:44:09] ID: 1843, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.228, Ports: [48 918 881 912 411 100 0], Software: Nginx, OS: Windows Server 2019
[2025-04-04 20:44:09] ID: 1844, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.156, Ports: [9669 3514 67 7244], Software: OpenSSH, OS: Ubuntu 20.04
[2025-04-04 20:44:09] ID: 1845, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.14, Ports: [5 329 144 738 535 990 0], Software: Node.js, OS: CentOS 7
[2025-04-04 20:44:09] ID: 1846, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.86, Ports: [72 855 892 812 772 200 0], Software: MySQL, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:09] ID: 1847, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.24, Ports: [488 575 262 784 997], Software: Nginx, OS: Windows Server 2019
